Date,Pastry Category,daily_count,temp_f,precip_in,humidity_pct,wind_mph,weather_condition,Total Occ %,Group Occ %,Transient Occ %,Day of Week,Weekday or Weekend,Event,Month
2024-09-24,Overnight Oats,11,62.544999999999995,0.0,88.45,4.74,clear,65.7,0.6,65.1,TUESDAY,Weekday,No,September
2024-09-24,Sweet Treat,2,64.60123456790123,0.0,82.53086419753086,4.790123456790123,clear,65.7,0.6,65.1,TUESDAY,Weekday,No,September
2024-09-24,Yogurt Parfait,5,62.544999999999995,0.0,88.45,4.74,clear,65.7,0.6,65.1,TUESDAY,Weekday,No,September
2024-09-25,Butter Croissant,8,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Chocolate Croissant,3,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Cookie/Brownie,1,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Morning Bun,2,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Muffin,4,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Overnight Oats,15,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Sweet Treat,4,60.6875,0.0,86.20192307692308,3.922115384615384,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-25,Yogurt Parfait,8,59.3125,0.0,89.79166666666667,3.9791666666666665,clear,80.6,4.6,76.0,WEDNESDAY,Weekday,No,September
2024-09-26,Butter Croissant,6,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Chocolate Croissant,5,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Cookie/Brownie,1,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Morning Bun,2,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Muffin,6,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Sweet Treat,2,63.40963855421687,0.0,75.07228915662651,4.198795180722891,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-26,Yogurt Parfait,18,62.51304347826087,0.0,77.65217391304348,3.895652173913043,clear,68.6,6.9,61.7,THURSDAY,Weekday,No,September
2024-09-27,Butter Croissant,3,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Chocolate Croissant,3,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Cookie/Brownie,3,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Morning Bun,3,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Muffin,6,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Overnight Oats,6,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Sweet Treat,3,62.69878048780488,0.0,69.82926829268293,8.248780487804877,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-27,Yogurt Parfait,9,62.321739130434786,0.0,70.8695652173913,7.965217391304347,cloudy,46.9,5.1,41.7,FRIDAY,Weekday,No,September
2024-09-28,Butter Croissant,4,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Chocolate Croissant,8,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Morning Bun,3,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Muffin,6,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Overnight Oats,6,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Sweet Treat,6,64.4297619047619,0.0,68.86904761904762,8.876190476190477,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-28,Yogurt Parfait,6,62.40454545454545,0.0,72.45454545454545,8.645454545454545,cloudy,49.1,1.7,47.4,SATURDAY,Weekend,Yes,September
2024-09-29,Butter Croissant,4,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Chocolate Croissant,6,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Cookie/Brownie,2,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Morning Bun,5,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Muffin,9,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Overnight Oats,14,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Sweet Treat,4,67.867,0.0,66.24,5.51,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-29,Yogurt Parfait,8,66.95384615384616,0.0,67.88461538461539,5.407692307692307,cloudy,54.3,8.6,45.7,SUNDAY,Weekend,No,September
2024-09-30,Butter Croissant,5,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Chocolate Croissant,4,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Morning Bun,4,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Muffin,2,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Overnight Oats,15,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Sweet Treat,2,70.31022727272727,0.0,74.36363636363636,1.7215909090909092,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-09-30,Yogurt Parfait,8,69.14090909090909,0.0,77.27272727272727,1.781818181818182,clear,51.4,30.9,20.6,MONDAY,Weekday,No,September
2024-10-01,Butter Croissant,6,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Chocolate Croissant,3,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Cookie/Brownie,2,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Morning Bun,2,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Muffin,2,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Overnight Oats,7,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Sweet Treat,6,65.94886363636364,0.0,65.81818181818181,7.972727272727273,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-01,Yogurt Parfait,8,65.13181818181819,0.0,69.31818181818181,7.504545454545454,clear,88.6,76.6,12.0,TUESDAY,Weekday,No,October
2024-10-02,Butter Croissant,6,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Chocolate Croissant,3,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Cookie/Brownie,3,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Morning Bun,3,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Muffin,6,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Overnight Oats,12,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-02,Yogurt Parfait,4,57.24347826086956,0.0,63.21739130434783,5.1869565217391305,clear,92.6,70.9,21.7,WEDNESDAY,Weekday,No,October
2024-10-03,Butter Croissant,9,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Chocolate Croissant,4,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Cookie/Brownie,3,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Morning Bun,3,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Muffin,4,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Overnight Oats,13,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Sweet Treat,1,68.32134831460675,0.0,51.47191011235955,6.356179775280899,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-03,Yogurt Parfait,7,69.3,0.0,50.73913043478261,6.3304347826086955,clear,65.7,15.4,50.3,THURSDAY,Weekday,No,October
2024-10-04,Butter Croissant,5,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Chocolate Croissant,4,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Cookie/Brownie,1,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Morning Bun,3,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Muffin,4,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Overnight Oats,14,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Sweet Treat,2,72.88817204301074,0.0,49.8494623655914,3.4193548387096775,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-04,Yogurt Parfait,11,71.52962962962962,0.0,51.25925925925926,3.596296296296296,clear,68.6,9.7,58.9,FRIDAY,Weekday,No,October
2024-10-05,Butter Croissant,6,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Chocolate Croissant,6,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Cookie/Brownie,3,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Morning Bun,5,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Muffin,8,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Overnight Oats,11,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Sweet Treat,2,74.36147540983607,0.0,56.540983606557376,6.031967213114754,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-05,Yogurt Parfait,12,74.209375,0.0,56.625,6.08125,clear,90.9,8.6,82.3,SATURDAY,Weekend,Yes,October
2024-10-06,Butter Croissant,6,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Chocolate Croissant,8,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Cookie/Brownie,2,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Morning Bun,2,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Muffin,6,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Overnight Oats,3,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Sweet Treat,3,73.4981308411215,0.0,66.55140186915888,4.785046728971962,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-06,Yogurt Parfait,6,74.57916666666667,0.0,64.33333333333333,4.8374999999999995,clear,94.9,8.6,86.3,SUNDAY,Weekend,No,October
2024-10-07,Butter Croissant,6,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Chocolate Croissant,9,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Cookie/Brownie,1,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Morning Bun,2,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Muffin,3,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Overnight Oats,7,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Sweet Treat,1,62.282051282051285,0.0,44.84615384615385,5.944871794871795,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-07,Yogurt Parfait,6,62.61578947368421,0.0,43.89473684210526,5.863157894736842,clear,30.3,1.7,28.6,MONDAY,Weekday,No,October
2024-10-08,Butter Croissant,4,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Chocolate Croissant,3,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Cookie/Brownie,2,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Morning Bun,2,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Muffin,6,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Overnight Oats,8,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Sweet Treat,2,59.31625,0.0,59.05,5.05625,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-08,Yogurt Parfait,3,59.75909090909091,0.0,57.90909090909091,4.986363636363636,clear,52.6,1.1,51.4,TUESDAY,Weekday,No,October
2024-10-09,Butter Croissant,3,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Chocolate Croissant,4,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Cookie/Brownie,2,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Morning Bun,3,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Muffin,2,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Overnight Oats,12,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Sweet Treat,3,61.08913043478261,0.0,52.75,4.616304347826087,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-09,Yogurt Parfait,7,59.41304347826087,0.0,55.869565217391305,4.613043478260869,clear,90.9,21.1,69.7,WEDNESDAY,Weekday,No,October
2024-10-10,Butter Croissant,4,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Chocolate Croissant,6,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Morning Bun,3,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Muffin,7,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Overnight Oats,10,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Sweet Treat,5,63.611,0.0,50.41,4.7410000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-10,Yogurt Parfait,9,63.14333333333333,0.0,51.166666666666664,4.8100000000000005,clear,93.1,21.7,71.4,THURSDAY,Weekday,No,October
2024-10-11,Butter Croissant,6,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Chocolate Croissant,3,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Cookie/Brownie,2,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Morning Bun,2,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Muffin,6,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Overnight Oats,9,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Sweet Treat,3,69.25326086956522,0.0,45.16304347826087,6.956521739130435,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-11,Yogurt Parfait,5,69.31666666666666,0.0,44.958333333333336,7.079166666666667,clear,65.7,20.6,45.1,FRIDAY,Weekday,No,October
2024-10-12,Butter Croissant,4,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Chocolate Croissant,7,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Cookie/Brownie,3,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Morning Bun,3,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Muffin,6,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Overnight Oats,10,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Sweet Treat,5,72.1070707070707,0.0,50.42424242424242,7.033333333333333,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-12,Yogurt Parfait,7,70.568,0.0,52.64,7.096,clear,60.6,8.6,52.0,SATURDAY,Weekend,Yes,October
2024-10-13,Butter Croissant,5,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Chocolate Croissant,7,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Cookie/Brownie,4,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Morning Bun,2,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Muffin,7,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Overnight Oats,10,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Sweet Treat,4,68.9021505376344,0.0,56.89247311827957,7.131182795698925,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-13,Yogurt Parfait,12,68.56666666666666,0.0,57.86666666666667,6.946666666666667,clear,74.3,8.6,65.7,SUNDAY,Weekend,Yes,October
2024-10-14,Butter Croissant,8,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Chocolate Croissant,3,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Cookie/Brownie,1,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Morning Bun,4,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Muffin,4,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Overnight Oats,14,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Sweet Treat,3,54.92747252747253,0.0,38.27472527472528,5.59010989010989,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-14,Yogurt Parfait,9,54.136,0.0,39.52,5.768,clear,43.4,4.0,39.4,MONDAY,Weekday,Yes,October
2024-10-15,Butter Croissant,2,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Chocolate Croissant,3,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Morning Bun,1,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Muffin,5,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Overnight Oats,8,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Sweet Treat,3,53.42162162162162,0.0,62.01351351351352,5.59054054054054,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-15,Yogurt Parfait,14,51.885000000000005,0.0,67.15,4.68,clear,50.3,4.0,46.3,TUESDAY,Weekday,No,October
2024-10-16,Butter Croissant,6,45.50714285714286,0.0,51.92857142857143,3.6464285714285714,clear,70.9,15.4,55.4,WEDNESDAY,Weekday,No,October
2024-10-16,Chocolate Croissant,3,45.50714285714286,0.0,51.92857142857143,3.6464285714285714,clear,70.9,15.4,55.4,WEDNESDAY,Weekday,No,October
2024-10-16,Cookie/Brownie,3,45.50714285714286,0.0,51.92857142857143,3.6464285714285714,clear,70.9,15.4,55.4,WEDNESDAY,Weekday,No,October
2024-10-16,Morning Bun,3,45.50714285714286,0.0,51.92857142857143,3.6464285714285714,clear,70.9,15.4,55.4,WEDNESDAY,Weekday,No,October
